101.229.227.246:7777,#genre#
33,http://112.123.206.32:808/hls/33/index.m3u8$112.123.206.32:808
34,http://112.123.206.32:808/hls/34/index.m3u8$112.123.206.32:808
35,http://112.123.206.32:808/hls/35/index.m3u8$112.123.206.32:808
36,http://112.123.206.32:808/hls/36/index.m3u8$112.123.206.32:808
37,http://112.123.206.32:808/hls/37/index.m3u8$112.123.206.32:808
38,http://112.123.206.32:808/hls/38/index.m3u8$112.123.206.32:808
40,http://112.123.206.32:808/hls/40/index.m3u8$112.123.206.32:808
41,http://112.123.206.32:808/hls/41/index.m3u8$112.123.206.32:808
42,http://112.123.206.32:808/hls/42/index.m3u8$112.123.206.32:808
43,http://112.123.206.32:808/hls/43/index.m3u8$112.123.206.32:808
44,http://112.123.206.32:808/hls/44/index.m3u8$112.123.206.32:808
45,http://112.123.206.32:808/hls/45/index.m3u8$112.123.206.32:808
46,http://112.123.206.32:808/hls/46/index.m3u8$112.123.206.32:808
47,http://112.123.206.32:808/hls/47/index.m3u8$112.123.206.32:808
48,http://112.123.206.32:808/hls/48/index.m3u8$112.123.206.32:808
50,http://112.123.206.32:808/hls/50/index.m3u8$112.123.206.32:808

175.31.21.146:4480,#genre#
1,http://175.31.21.146:4480/hls/1/index.m3u8$175.31.21.146:4480
2,http://175.31.21.146:4480/hls/2/index.m3u8$175.31.21.146:4480
5,http://175.31.21.146:4480/hls/5/index.m3u8$175.31.21.146:4480
19,http://175.31.21.146:4480/hls/19/index.m3u8$175.31.21.146:4480
28,http://175.31.21.146:4480/hls/28/index.m3u8$175.31.21.146:4480
36,http://175.31.21.146:4480/hls/36/index.m3u8$175.31.21.146:4480

42.48.17.204:808,#genre#
1,http://42.48.17.204:808/hls/1/index.m3u8$42.48.17.204:808
2,http://42.48.17.204:808/hls/2/index.m3u8$42.48.17.204:808
3,http://42.48.17.204:808/hls/3/index.m3u8$42.48.17.204:808
4,http://42.48.17.204:808/hls/4/index.m3u8$42.48.17.204:808
5,http://42.48.17.204:808/hls/5/index.m3u8$42.48.17.204:808
6,http://42.48.17.204:808/hls/6/index.m3u8$42.48.17.204:808
8,http://42.48.17.204:808/hls/8/index.m3u8$42.48.17.204:808
9,http://42.48.17.204:808/hls/9/index.m3u8$42.48.17.204:808
10,http://42.48.17.204:808/hls/10/index.m3u8$42.48.17.204:808
11,http://42.48.17.204:808/hls/11/index.m3u8$42.48.17.204:808
12,http://42.48.17.204:808/hls/12/index.m3u8$42.48.17.204:808
13,http://42.48.17.204:808/hls/13/index.m3u8$42.48.17.204:808
15,http://42.48.17.204:808/hls/15/index.m3u8$42.48.17.204:808
17,http://42.48.17.204:808/hls/17/index.m3u8$42.48.17.204:808
19,http://42.48.17.204:808/hls/19/index.m3u8$42.48.17.204:808
20,http://42.48.17.204:808/hls/20/index.m3u8$42.48.17.204:808
21,http://42.48.17.204:808/hls/21/index.m3u8$42.48.17.204:808
22,http://42.48.17.204:808/hls/22/index.m3u8$42.48.17.204:808
23,http://42.48.17.204:808/hls/23/index.m3u8$42.48.17.204:808
24,http://42.48.17.204:808/hls/24/index.m3u8$42.48.17.204:808
25,http://42.48.17.204:808/hls/25/index.m3u8$42.48.17.204:808
26,http://42.48.17.204:808/hls/26/index.m3u8$42.48.17.204:808
27,http://42.48.17.204:808/hls/27/index.m3u8$42.48.17.204:808
28,http://42.48.17.204:808/hls/28/index.m3u8$42.48.17.204:808
30,http://42.48.17.204:808/hls/30/index.m3u8$42.48.17.204:808
31,http://42.48.17.204:808/hls/31/index.m3u8$42.48.17.204:808
32,http://42.48.17.204:808/hls/32/index.m3u8$42.48.17.204:808
34,http://42.48.17.204:808/hls/34/index.m3u8$42.48.17.204:808
35,http://42.48.17.204:808/hls/35/index.m3u8$42.48.17.204:808
37,http://42.48.17.204:808/hls/37/index.m3u8$42.48.17.204:808
38,http://42.48.17.204:808/hls/38/index.m3u8$42.48.17.204:808
39,http://42.48.17.204:808/hls/39/index.m3u8$42.48.17.204:808
42,http://42.48.17.204:808/hls/42/index.m3u8$42.48.17.204:808
43,http://42.48.17.204:808/hls/43/index.m3u8$42.48.17.204:808
44,http://42.48.17.204:808/hls/44/index.m3u8$42.48.17.204:808
45,http://42.48.17.204:808/hls/45/index.m3u8$42.48.17.204:808
46,http://42.48.17.204:808/hls/46/index.m3u8$42.48.17.204:808
47,http://42.48.17.204:808/hls/47/index.m3u8$42.48.17.204:808
49,http://42.48.17.204:808/hls/49/index.m3u8$42.48.17.204:808
50,http://42.48.17.204:808/hls/50/index.m3u8$42.48.17.204:808
51,http://42.48.17.204:808/hls/51/index.m3u8$42.48.17.204:808
52,http://42.48.17.204:808/hls/52/index.m3u8$42.48.17.204:808
53,http://42.48.17.204:808/hls/53/index.m3u8$42.48.17.204:808
54,http://42.48.17.204:808/hls/54/index.m3u8$42.48.17.204:808
55,http://42.48.17.204:808/hls/55/index.m3u8$42.48.17.204:808
56,http://42.48.17.204:808/hls/56/index.m3u8$42.48.17.204:808
57,http://42.48.17.204:808/hls/57/index.m3u8$42.48.17.204:808
58,http://42.48.17.204:808/hls/58/index.m3u8$42.48.17.204:808
59,http://42.48.17.204:808/hls/59/index.m3u8$42.48.17.204:808
62,http://42.48.17.204:808/hls/62/index.m3u8$42.48.17.204:808
63,http://42.48.17.204:808/hls/63/index.m3u8$42.48.17.204:808
64,http://42.48.17.204:808/hls/64/index.m3u8$42.48.17.204:808
65,http://42.48.17.204:808/hls/65/index.m3u8$42.48.17.204:808
66,http://42.48.17.204:808/hls/66/index.m3u8$42.48.17.204:808
67,http://42.48.17.204:808/hls/67/index.m3u8$42.48.17.204:808
68,http://42.48.17.204:808/hls/68/index.m3u8$42.48.17.204:808
69,http://42.48.17.204:808/hls/69/index.m3u8$42.48.17.204:808
70,http://42.48.17.204:808/hls/70/index.m3u8$42.48.17.204:808
71,http://42.48.17.204:808/hls/71/index.m3u8$42.48.17.204:808
72,http://42.48.17.204:808/hls/72/index.m3u8$42.48.17.204:808
73,http://42.48.17.204:808/hls/73/index.m3u8$42.48.17.204:808
74,http://42.48.17.204:808/hls/74/index.m3u8$42.48.17.204:808
75,http://42.48.17.204:808/hls/75/index.m3u8$42.48.17.204:808
76,http://42.48.17.204:808/hls/76/index.m3u8$42.48.17.204:808
77,http://42.48.17.204:808/hls/77/index.m3u8$42.48.17.204:808
78,http://42.48.17.204:808/hls/78/index.m3u8$42.48.17.204:808
79,http://42.48.17.204:808/hls/79/index.m3u8$42.48.17.204:808
80,http://42.48.17.204:808/hls/80/index.m3u8$42.48.17.204:808
81,http://42.48.17.204:808/hls/81/index.m3u8$42.48.17.204:808
82,http://42.48.17.204:808/hls/82/index.m3u8$42.48.17.204:808
83,http://42.48.17.204:808/hls/83/index.m3u8$42.48.17.204:808
84,http://42.48.17.204:808/hls/84/index.m3u8$42.48.17.204:808
97,http://42.48.17.204:808/hls/97/index.m3u8$42.48.17.204:808
98,http://42.48.17.204:808/hls/98/index.m3u8$42.48.17.204:808
102,http://42.48.17.204:808/hls/102/index.m3u8$42.48.17.204:808
103,http://42.48.17.204:808/hls/103/index.m3u8$42.48.17.204:808
104,http://42.48.17.204:808/hls/104/index.m3u8$42.48.17.204:808
106,http://42.48.17.204:808/hls/106/index.m3u8$42.48.17.204:808
107,http://42.48.17.204:808/hls/107/index.m3u8$42.48.17.204:808
108,http://42.48.17.204:808/hls/108/index.m3u8$42.48.17.204:808
109,http://42.48.17.204:808/hls/109/index.m3u8$42.48.17.204:808
110,http://42.48.17.204:808/hls/110/index.m3u8$42.48.17.204:808
111,http://42.48.17.204:808/hls/111/index.m3u8$42.48.17.204:808
112,http://42.48.17.204:808/hls/112/index.m3u8$42.48.17.204:808
117,http://42.48.17.204:808/hls/117/index.m3u8$42.48.17.204:808
118,http://42.48.17.204:808/hls/118/index.m3u8$42.48.17.204:808
119,http://42.48.17.204:808/hls/119/index.m3u8$42.48.17.204:808
120,http://42.48.17.204:808/hls/120/index.m3u8$42.48.17.204:808
126,http://42.48.17.204:808/hls/126/index.m3u8$42.48.17.204:808
127,http://42.48.17.204:808/hls/127/index.m3u8$42.48.17.204:808
128,http://42.48.17.204:808/hls/128/index.m3u8$42.48.17.204:808

61.138.54.155:2233,#genre#
1,http://61.138.54.155:2233/hls/1/index.m3u8$61.138.54.155:2233
2,http://61.138.54.155:2233/hls/2/index.m3u8$61.138.54.155:2233
3,http://61.138.54.155:2233/hls/3/index.m3u8$61.138.54.155:2233
4,http://61.138.54.155:2233/hls/4/index.m3u8$61.138.54.155:2233
6,http://61.138.54.155:2233/hls/6/index.m3u8$61.138.54.155:2233
7,http://61.138.54.155:2233/hls/7/index.m3u8$61.138.54.155:2233
8,http://61.138.54.155:2233/hls/8/index.m3u8$61.138.54.155:2233
9,http://61.138.54.155:2233/hls/9/index.m3u8$61.138.54.155:2233
10,http://61.138.54.155:2233/hls/10/index.m3u8$61.138.54.155:2233
11,http://61.138.54.155:2233/hls/11/index.m3u8$61.138.54.155:2233
12,http://61.138.54.155:2233/hls/12/index.m3u8$61.138.54.155:2233
13,http://61.138.54.155:2233/hls/13/index.m3u8$61.138.54.155:2233
14,http://61.138.54.155:2233/hls/14/index.m3u8$61.138.54.155:2233
15,http://61.138.54.155:2233/hls/15/index.m3u8$61.138.54.155:2233
16,http://61.138.54.155:2233/hls/16/index.m3u8$61.138.54.155:2233
17,http://61.138.54.155:2233/hls/17/index.m3u8$61.138.54.155:2233
18,http://61.138.54.155:2233/hls/18/index.m3u8$61.138.54.155:2233
19,http://61.138.54.155:2233/hls/19/index.m3u8$61.138.54.155:2233
20,http://61.138.54.155:2233/hls/20/index.m3u8$61.138.54.155:2233
21,http://61.138.54.155:2233/hls/21/index.m3u8$61.138.54.155:2233
22,http://61.138.54.155:2233/hls/22/index.m3u8$61.138.54.155:2233
23,http://61.138.54.155:2233/hls/23/index.m3u8$61.138.54.155:2233
24,http://61.138.54.155:2233/hls/24/index.m3u8$61.138.54.155:2233
25,http://61.138.54.155:2233/hls/25/index.m3u8$61.138.54.155:2233
26,http://61.138.54.155:2233/hls/26/index.m3u8$61.138.54.155:2233
27,http://61.138.54.155:2233/hls/27/index.m3u8$61.138.54.155:2233
28,http://61.138.54.155:2233/hls/28/index.m3u8$61.138.54.155:2233
29,http://61.138.54.155:2233/hls/29/index.m3u8$61.138.54.155:2233
30,http://61.138.54.155:2233/hls/30/index.m3u8$61.138.54.155:2233
31,http://61.138.54.155:2233/hls/31/index.m3u8$61.138.54.155:2233
32,http://61.138.54.155:2233/hls/32/index.m3u8$61.138.54.155:2233
33,http://61.138.54.155:2233/hls/33/index.m3u8$61.138.54.155:2233
34,http://61.138.54.155:2233/hls/34/index.m3u8$61.138.54.155:2233
35,http://61.138.54.155:2233/hls/35/index.m3u8$61.138.54.155:2233
36,http://61.138.54.155:2233/hls/36/index.m3u8$61.138.54.155:2233
37,http://61.138.54.155:2233/hls/37/index.m3u8$61.138.54.155:2233
38,http://61.138.54.155:2233/hls/38/index.m3u8$61.138.54.155:2233
39,http://61.138.54.155:2233/hls/39/index.m3u8$61.138.54.155:2233
40,http://61.138.54.155:2233/hls/40/index.m3u8$61.138.54.155:2233
41,http://61.138.54.155:2233/hls/41/index.m3u8$61.138.54.155:2233
43,http://61.138.54.155:2233/hls/43/index.m3u8$61.138.54.155:2233
44,http://61.138.54.155:2233/hls/44/index.m3u8$61.138.54.155:2233
45,http://61.138.54.155:2233/hls/45/index.m3u8$61.138.54.155:2233
46,http://61.138.54.155:2233/hls/46/index.m3u8$61.138.54.155:2233
47,http://61.138.54.155:2233/hls/47/index.m3u8$61.138.54.155:2233
48,http://61.138.54.155:2233/hls/48/index.m3u8$61.138.54.155:2233
49,http://61.138.54.155:2233/hls/49/index.m3u8$61.138.54.155:2233
50,http://61.138.54.155:2233/hls/50/index.m3u8$61.138.54.155:2233
51,http://61.138.54.155:2233/hls/51/index.m3u8$61.138.54.155:2233
52,http://61.138.54.155:2233/hls/52/index.m3u8$61.138.54.155:2233
53,http://61.138.54.155:2233/hls/53/index.m3u8$61.138.54.155:2233
54,http://61.138.54.155:2233/hls/54/index.m3u8$61.138.54.155:2233
55,http://61.138.54.155:2233/hls/55/index.m3u8$61.138.54.155:2233
56,http://61.138.54.155:2233/hls/56/index.m3u8$61.138.54.155:2233
57,http://61.138.54.155:2233/hls/57/index.m3u8$61.138.54.155:2233
58,http://61.138.54.155:2233/hls/58/index.m3u8$61.138.54.155:2233
59,http://61.138.54.155:2233/hls/59/index.m3u8$61.138.54.155:2233
60,http://61.138.54.155:2233/hls/60/index.m3u8$61.138.54.155:2233
61,http://61.138.54.155:2233/hls/61/index.m3u8$61.138.54.155:2233
62,http://61.138.54.155:2233/hls/62/index.m3u8$61.138.54.155:2233
63,http://61.138.54.155:2233/hls/63/index.m3u8$61.138.54.155:2233
64,http://61.138.54.155:2233/hls/64/index.m3u8$61.138.54.155:2233
65,http://61.138.54.155:2233/hls/65/index.m3u8$61.138.54.155:2233
66,http://61.138.54.155:2233/hls/66/index.m3u8$61.138.54.155:2233
67,http://61.138.54.155:2233/hls/67/index.m3u8$61.138.54.155:2233
68,http://61.138.54.155:2233/hls/68/index.m3u8$61.138.54.155:2233
69,http://61.138.54.155:2233/hls/69/index.m3u8$61.138.54.155:2233
70,http://61.138.54.155:2233/hls/70/index.m3u8$61.138.54.155:2233
71,http://61.138.54.155:2233/hls/71/index.m3u8$61.138.54.155:2233
72,http://61.138.54.155:2233/hls/72/index.m3u8$61.138.54.155:2233

219.147.200.9:18080,#genre#
1,http://219.147.200.9:18080/newlive/live/hls/1/live.m3u8$219.147.200.9:18080
2,http://219.147.200.9:18080/newlive/live/hls/2/live.m3u8$219.147.200.9:18080
3,http://219.147.200.9:18080/newlive/live/hls/3/live.m3u8$219.147.200.9:18080
4,http://219.147.200.9:18080/newlive/live/hls/4/live.m3u8$219.147.200.9:18080
5,http://219.147.200.9:18080/newlive/live/hls/5/live.m3u8$219.147.200.9:18080
6,http://219.147.200.9:18080/newlive/live/hls/6/live.m3u8$219.147.200.9:18080
8,http://219.147.200.9:18080/newlive/live/hls/8/live.m3u8$219.147.200.9:18080
9,http://219.147.200.9:18080/newlive/live/hls/9/live.m3u8$219.147.200.9:18080
10,http://219.147.200.9:18080/newlive/live/hls/10/live.m3u8$219.147.200.9:18080
11,http://219.147.200.9:18080/newlive/live/hls/11/live.m3u8$219.147.200.9:18080
12,http://219.147.200.9:18080/newlive/live/hls/12/live.m3u8$219.147.200.9:18080
13,http://219.147.200.9:18080/newlive/live/hls/13/live.m3u8$219.147.200.9:18080
14,http://219.147.200.9:18080/newlive/live/hls/14/live.m3u8$219.147.200.9:18080
15,http://219.147.200.9:18080/newlive/live/hls/15/live.m3u8$219.147.200.9:18080
16,http://219.147.200.9:18080/newlive/live/hls/16/live.m3u8$219.147.200.9:18080
17,http://219.147.200.9:18080/newlive/live/hls/17/live.m3u8$219.147.200.9:18080
19,http://219.147.200.9:18080/newlive/live/hls/19/live.m3u8$219.147.200.9:18080
20,http://219.147.200.9:18080/newlive/live/hls/20/live.m3u8$219.147.200.9:18080
21,http://219.147.200.9:18080/newlive/live/hls/21/live.m3u8$219.147.200.9:18080
22,http://219.147.200.9:18080/newlive/live/hls/22/live.m3u8$219.147.200.9:18080
23,http://219.147.200.9:18080/newlive/live/hls/23/live.m3u8$219.147.200.9:18080
24,http://219.147.200.9:18080/newlive/live/hls/24/live.m3u8$219.147.200.9:18080
25,http://219.147.200.9:18080/newlive/live/hls/25/live.m3u8$219.147.200.9:18080
26,http://219.147.200.9:18080/newlive/live/hls/26/live.m3u8$219.147.200.9:18080
28,http://219.147.200.9:18080/newlive/live/hls/28/live.m3u8$219.147.200.9:18080
29,http://219.147.200.9:18080/newlive/live/hls/29/live.m3u8$219.147.200.9:18080
30,http://219.147.200.9:18080/newlive/live/hls/30/live.m3u8$219.147.200.9:18080
32,http://219.147.200.9:18080/newlive/live/hls/32/live.m3u8$219.147.200.9:18080
33,http://219.147.200.9:18080/newlive/live/hls/33/live.m3u8$219.147.200.9:18080
34,http://219.147.200.9:18080/newlive/live/hls/34/live.m3u8$219.147.200.9:18080
35,http://219.147.200.9:18080/newlive/live/hls/35/live.m3u8$219.147.200.9:18080
36,http://219.147.200.9:18080/newlive/live/hls/36/live.m3u8$219.147.200.9:18080
37,http://219.147.200.9:18080/newlive/live/hls/37/live.m3u8$219.147.200.9:18080
38,http://219.147.200.9:18080/newlive/live/hls/38/live.m3u8$219.147.200.9:18080
39,http://219.147.200.9:18080/newlive/live/hls/39/live.m3u8$219.147.200.9:18080
40,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$219.147.200.9:18080
42,http://219.147.200.9:18080/newlive/live/hls/42/live.m3u8$219.147.200.9:18080
43,http://219.147.200.9:18080/newlive/live/hls/43/live.m3u8$219.147.200.9:18080
44,http://219.147.200.9:18080/newlive/live/hls/44/live.m3u8$219.147.200.9:18080
45,http://219.147.200.9:18080/newlive/live/hls/45/live.m3u8$219.147.200.9:18080
46,http://219.147.200.9:18080/newlive/live/hls/46/live.m3u8$219.147.200.9:18080
47,http://219.147.200.9:18080/newlive/live/hls/47/live.m3u8$219.147.200.9:18080
48,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8$219.147.200.9:18080
49,http://219.147.200.9:18080/newlive/live/hls/49/live.m3u8$219.147.200.9:18080
50,http://219.147.200.9:18080/newlive/live/hls/50/live.m3u8$219.147.200.9:18080
51,http://219.147.200.9:18080/newlive/live/hls/51/live.m3u8$219.147.200.9:18080
52,http://219.147.200.9:18080/newlive/live/hls/52/live.m3u8$219.147.200.9:18080
53,http://219.147.200.9:18080/newlive/live/hls/53/live.m3u8$219.147.200.9:18080
54,http://219.147.200.9:18080/newlive/live/hls/54/live.m3u8$219.147.200.9:18080
55,http://219.147.200.9:18080/newlive/live/hls/55/live.m3u8$219.147.200.9:18080
56,http://219.147.200.9:18080/newlive/live/hls/56/live.m3u8$219.147.200.9:18080
57,http://219.147.200.9:18080/newlive/live/hls/57/live.m3u8$219.147.200.9:18080

